Region,Date,Frequency,Estimated Unemployment Rate (%),Estimated Employed,Estimated Labour Participation Rate (%),Area,Region.1,longitude,latitude,NN_Prediction,Cluster_ID,Impact_Zone,is_anomaly,Anomaly_Flag,Regression_Prediction
Jharkhand,2020-09-30, M,8.24,10185670.0,41.04,,East,23.6102,85.2799,10.407256,0,Low Impact,1,0,11.84130817782082
Jharkhand,2020-10-31, M,11.8,10302276.0,43.08,,East,23.6102,85.2799,9.859842,0,Low Impact,1,0,11.73791826884529
Karnataka,2020-01-31, M,2.86,22688028.0,42.18,,South,15.3173,75.7139,8.532781,0,Low Impact,1,0,8.787055731420693
Karnataka,2020-02-29, M,3.61,21677719.0,40.54,,South,15.3173,75.7139,9.504186,0,Low Impact,1,0,9.09100026164041
Karnataka,2020-03-31, M,3.46,22079653.0,41.14,,South,15.3173,75.7139,9.144874,0,Low Impact,1,0,8.972016941049347
Karnataka,2020-04-30, M,29.84,16718395.0,42.78,,South,15.3173,75.7139,8.520246,2,High Impact,1,0,10.203164899907097
Karnataka,2020-05-31, M,19.97,19397853.0,43.43,,South,15.3173,75.7139,7.966762,2,High Impact,1,0,9.533615497120355
Karnataka,2020-06-30, M,8.44,24215057.0,47.29,,South,15.3173,75.7139,5.6708584,0,Low Impact,1,0,8.23054124591619
Karnataka,2020-07-31, M,4.01,22885616.0,42.55,,South,15.3173,75.7139,8.315704,0,Low Impact,1,0,8.72579447585284
Karnataka,2020-08-31, M,0.5,24094289.0,43.13,,South,15.3173,75.7139,7.9426746,0,Low Impact,1,0,8.413182884268409
Karnataka,2020-09-30, M,2.41,20127176.0,36.66,,South,15.3173,75.7139,11.918395,0,Low Impact,1,0,9.607780766322751
Karnataka,2020-10-31, M,1.58,22356390.0,40.3,,South,15.3173,75.7139,9.619693,0,Low Impact,1,0,8.936347407665043
Kerala,2020-01-31, M,5.31,9904534.0,37.12,,South,10.8505,76.2711,11.843907,0,Low Impact,1,0,12.053728672532701
Kerala,2020-02-29, M,7.6,9828023.0,37.71,,South,10.8505,76.2711,11.595677,0,Low Impact,1,0,12.050385517829465
Kerala,2020-03-31, M,8.99,8221728.0,32.0,,South,10.8505,76.2711,14.369794,0,Low Impact,1,0,12.648143385968538
Kerala,2020-04-30, M,16.99,3933276.0,16.77,,South,10.8505,76.2711,22.99151,0,Low Impact,-1,1,14.243491722250496
Kerala,2020-05-31, M,17.88,7921962.0,34.11,,South,10.8505,76.2711,13.359366,0,Low Impact,1,0,12.642485692239443
Kerala,2020-06-30, M,9.71,9228268.0,36.11,,South,10.8505,76.2711,12.36249,0,Low Impact,1,0,12.253939466360936
Kerala,2020-07-31, M,7.09,9504420.0,36.1,,South,10.8505,76.2711,12.336734,0,Low Impact,1,0,12.18777566048163
Kerala,2020-08-31, M,10.98,9031944.0,35.78,,South,10.8505,76.2711,12.529592,0,Low Impact,1,0,12.313419792286036
Kerala,2020-09-30, M,5.91,9240913.0,34.6,,South,10.8505,76.2711,13.036891,0,Low Impact,1,0,12.306626871310653
Kerala,2020-10-31, M,3.88,9152881.0,33.52,,South,10.8505,76.2711,13.556998,0,Low Impact,1,0,12.367698984990206
Madhya Pradesh,2020-01-31, M,4.11,23018632.0,39.42,,West,22.9734,78.6569,10.110646,0,Low Impact,1,0,8.809275104072576
Madhya Pradesh,2020-02-29, M,4.57,22711479.0,39.0,,West,22.9734,78.6569,10.365088,0,Low Impact,1,0,8.898779192700083
Madhya Pradesh,2020-03-31, M,2.22,22867164.0,38.24,,West,22.9734,78.6569,10.803029,0,Low Impact,1,0,8.889321751995332
Madhya Pradesh,2020-04-30, M,12.36,19041832.0,35.45,,West,22.9734,78.6569,12.72753,0,Low Impact,1,0,9.913932115028828
Madhya Pradesh,2020-05-31, M,21.98,18443927.0,38.48,,West,22.9734,78.6569,10.937573,2,High Impact,1,0,9.946147515940075
Madhya Pradesh,2020-06-30, M,6.48,23054646.0,40.04,,West,22.9734,78.6569,9.748519,0,Low Impact,1,0,8.77771416572842
Madhya Pradesh,2020-07-31, M,5.08,23940158.0,40.88,,West,22.9734,78.6569,9.23088,0,Low Impact,1,0,8.533364716288283
Madhya Pradesh,2020-08-31, M,4.7,23619011.0,40.08,,West,22.9734,78.6569,9.707009,0,Low Impact,1,0,8.640266120650482
Madhya Pradesh,2020-09-30, M,3.91,23341952.0,39.2,,West,22.9734,78.6569,10.2282915,0,Low Impact,1,0,8.73949825834898
Madhya Pradesh,2020-10-31, M,3.13,23144552.0,38.47,,West,22.9734,78.6569,10.659672,0,Low Impact,1,0,8.814001782785102
Maharashtra,2020-01-31, M,4.95,42596868.0,44.19,,West,19.7515,75.7139,7.311949,0,Low Impact,1,0,3.9162585992711154
Maharashtra,2020-02-29, M,4.69,42416317.0,43.8,,West,19.7515,75.7139,7.4739456,0,Low Impact,1,0,3.9741533528593216
Maharashtra,2020-03-31, M,5.79,40196806.0,41.91,,West,19.7515,75.7139,8.321161,0,Low Impact,1,0,4.578656659388788
Maharashtra,2020-04-30, M,20.9,27689253.0,34.32,,West,19.7515,75.7139,12.955834,2,High Impact,1,0,7.872229574616921
Maharashtra,2020-05-31, M,15.46,32116847.0,37.17,,West,19.7515,75.7139,11.126842,0,Low Impact,1,0,6.700302498738825
Maharashtra,2020-06-30, M,9.23,39708538.0,42.71,,West,19.7515,75.7139,7.910456,0,Low Impact,1,0,4.66676644882658
Maharashtra,2020-07-31, M,3.89,40998545.0,41.57,,West,19.7515,75.7139,8.506621,0,Low Impact,1,0,4.398044198717216
Maharashtra,2020-08-31, M,6.23,40963616.0,42.49,,West,19.7515,75.7139,8.035957,0,Low Impact,1,0,4.3725024859718555
Maharashtra,2020-09-30, M,4.55,42042911.0,42.75,,West,19.7515,75.7139,7.9247212,0,Low Impact,1,0,4.102872917668526
Maharashtra,2020-10-31, M,4.1,43317881.0,43.75,,West,19.7515,75.7139,7.525099,0,Low Impact,1,0,3.7587863277179387
Meghalaya,2020-01-31, M,1.66,1491093.0,65.49,,Northeast,25.467,91.3662,18.251825,1,Moderate Impact,-1,1,13.03363311398965
Meghalaya,2020-02-29, M,3.59,1346829.0,60.2,,Northeast,25.467,91.3662,17.01003,1,Moderate Impact,1,0,13.263643795123562
Meghalaya,2020-03-31, M,1.58,1482351.0,64.74,,Northeast,25.467,91.3662,18.048079,1,Moderate Impact,-1,1,13.06342173532785
Meghalaya,2020-04-30, M,10.03,965057.0,45.99,,Northeast,25.467,91.3662,15.037339,0,Low Impact,1,0,13.880113231769181
Meghalaya,2020-05-31, M,5.92,1215064.0,55.24,,Northeast,25.467,91.3662,16.253433,1,Moderate Impact,1,0,13.478462843648268
Meghalaya,2020-06-30, M,1.15,1350794.0,58.31,,Northeast,25.467,91.3662,16.60459,1,Moderate Impact,-1,1,13.332448221417758
Meghalaya,2020-07-31, M,2.1,1448106.0,62.96,,Northeast,25.467,91.3662,17.60046,1,Moderate Impact,1,0,13.137371953232126
Meghalaya,2020-08-31, M,3.74,1357643.0,59.88,,Northeast,25.467,91.3662,16.928726,1,Moderate Impact,1,0,13.272849561130943
Meghalaya,2020-09-30, M,4.29,1459726.0,64.6,,Northeast,25.467,91.3662,18.027075,1,Moderate Impact,1,0,13.074040129874676
Meghalaya,2020-10-31, M,4.6,1381490.0,61.18,,Northeast,25.467,91.3662,17.214746,1,Moderate Impact,1,0,13.219121269688442
Odisha,2020-01-31, M,1.9,13743448.0,39.44,,East,20.9517,85.0985,10.69689,0,Low Impact,1,0,11.04319367000683
Odisha,2020-02-29, M,3.12,14280735.0,41.44,,East,20.9517,85.0985,9.495757,0,Low Impact,1,0,10.83992608764849
Odisha,2020-03-31, M,13.08,12272109.0,39.62,,East,20.9517,85.0985,10.600329,0,Low Impact,1,0,11.391037481023753
Odisha,2020-04-30, M,23.76,6865693.0,25.23,,East,20.9517,85.0985,18.175837,2,High Impact,-1,1,13.224730963974656
Odisha,2020-05-31, M,11.41,11730937.0,37.04,,East,20.9517,85.0985,11.856353,0,Low Impact,1,0,11.616648811949153
Odisha,2020-06-30, M,3.77,12903993.0,37.45,,East,20.9517,85.0985,11.672587,0,Low Impact,1,0,11.31889305577096
Odisha,2020-07-31, M,1.88,13614400.0,38.69,,East,20.9517,85.0985,11.070012,0,Low Impact,1,0,11.101967443190869
Odisha,2020-08-31, M,1.42,14154039.0,39.96,,East,20.9517,85.0985,10.36855,0,Low Impact,1,0,10.925077422710588
Odisha,2020-09-30, M,2.1,13608422.0,38.63,,East,20.9517,85.0985,11.098996,0,Low Impact,1,0,11.105622308054105
Odisha,2020-10-31, M,2.18,14094553.0,39.98,,East,20.9517,85.0985,10.361238,0,Low Impact,1,0,10.938671101312384
Puducherry,2020-01-31, M,0.58,457950.0,37.46,,South,11.9416,79.8083,15.685264,0,Low Impact,1,0,14.31713122687179
Puducherry,2020-02-29, M,1.76,493961.0,40.8,,South,11.9416,79.8083,15.434227,0,Low Impact,1,0,14.185176087556975
Puducherry,2020-03-31, M,1.2,421028.0,34.49,,South,11.9416,79.8083,16.001575,0,Low Impact,1,0,14.435649189685861
Puducherry,2020-04-30, M,75.85,117542.0,39.3,,South,11.9416,79.8083,15.718853,2,High Impact,-1,1,14.331231024428073
Puducherry,2020-05-31, M,58.19,172308.0,33.19,,South,11.9416,79.8083,16.321295,2,High Impact,-1,1,14.543555810147945
Puducherry,2020-06-30, M,4.24,367135.0,30.8,,South,11.9416,79.8083,17.042143,0,Low Impact,1,0,14.584831078039821
Puducherry,2020-07-31, M,15.47,386563.0,36.64,,South,11.9416,79.8083,15.7933445,0,Low Impact,1,0,14.364596511005711
Puducherry,2020-08-31, M,5.05,396006.0,33.34,,South,11.9416,79.8083,16.185963,0,Low Impact,1,0,14.484124087425332
Puducherry,2020-09-30, M,10.9,411717.0,36.84,,South,11.9416,79.8083,15.762996,0,Low Impact,1,0,14.351154214213606
Puducherry,2020-10-31, M,6.18,428419.0,36.32,,South,11.9416,79.8083,15.799616,0,Low Impact,1,0,14.366323372522887
Punjab,2020-01-31, M,11.11,9442093.0,42.82,,North,31.1471,75.3412,10.454539,0,Low Impact,1,0,11.95475749758745
Punjab,2020-02-29, M,10.97,9229047.0,41.72,,North,31.1471,75.3412,10.767439,0,Low Impact,1,0,12.046687252761942
Punjab,2020-03-31, M,10.32,9975485.0,44.69,,North,31.1471,75.3412,9.659052,0,Low Impact,1,0,11.757226618783887
Punjab,2020-04-30, M,2.86,7020565.0,28.99,,North,31.1471,75.3412,16.080835,0,Low Impact,1,0,13.048636657244552
Punjab,2020-05-31, M,28.33,6872938.0,38.39,,North,31.1471,75.3412,12.41191,2,High Impact,1,0,12.73725117305872
Punjab,2020-06-30, M,16.55,8390766.0,40.18,,North,31.1471,75.3412,11.443166,0,Low Impact,1,0,12.305494334093764
Punjab,2020-07-31, M,9.19,9732417.0,42.76,,North,31.1471,75.3412,10.289295,0,Low Impact,1,0,11.887024747018152
Punjab,2020-08-31, M,10.99,9386169.0,41.99,,North,31.1471,75.3412,10.6349,0,Low Impact,1,0,11.99886640231739
Punjab,2020-09-30, M,9.61,8980432.0,39.5,,North,31.1471,75.3412,11.306216,0,Low Impact,1,0,12.18852568228943
Punjab,2020-10-31, M,9.88,8800430.0,38.75,,North,31.1471,75.3412,11.546752,0,Low Impact,1,0,12.259575729534227
Rajasthan,2020-01-31, M,10.97,20641716.0,40.51,,North,27.0238,74.2179,9.581836,0,Low Impact,1,0,9.341710273900798
Rajasthan,2020-02-29, M,15.16,20328915.0,41.77,,North,27.0238,74.2179,8.871091,0,Low Impact,1,0,9.370566497680041
Rajasthan,2020-03-31, M,11.9,20024680.0,39.54,,North,27.0238,74.2179,10.193156,0,Low Impact,1,0,9.526174472933288
Rajasthan,2020-04-30, M,17.7,15984142.0,33.71,,North,27.0238,74.2179,13.619021,0,Low Impact,1,0,10.714840199813247
Rajasthan,2020-05-31, M,15.74,19826602.0,40.74,,North,27.0238,74.2179,9.498797,0,Low Impact,1,0,9.529605242947062
Rajasthan,2020-06-30, M,14.39,20506612.0,41.38,,North,27.0238,74.2179,9.085982,0,Low Impact,1,0,9.342149074997163
Rajasthan,2020-07-31, M,15.81,19932393.0,40.8,,North,27.0238,74.2179,9.457425,0,Low Impact,1,0,9.501902575304339
Rajasthan,2020-08-31, M,17.51,20014060.0,41.71,,North,27.0238,74.2179,8.924402,0,Low Impact,1,0,9.448638654670754
Rajasthan,2020-09-30, M,15.35,20149594.0,40.83,,North,27.0238,74.2179,9.426567,0,Low Impact,1,0,9.448465353276179
Rajasthan,2020-10-31, M,24.15,19908808.0,44.92,,North,27.0238,74.2179,7.061219,2,High Impact,1,0,9.355516093919107
Sikkim,2020-03-31, M,23.57,262895.0,60.59,,Northeast,27.533,88.5122,17.884783,1,Moderate Impact,-1,1,13.510399597050368
Sikkim,2020-04-30, M,2.28,215303.0,38.7,,Northeast,27.533,88.5122,15.706185,0,Low Impact,1,0,14.329823546126246
Sikkim,2020-05-31, M,24.51,193427.0,44.88,,Northeast,27.533,88.5122,15.467725,2,High Impact,1,0,14.10699092703872
Sikkim,2020-06-30, M,4.46,221058.0,40.4,,Northeast,27.533,88.5122,15.600696,0,Low Impact,1,0,14.265690174891496
Sikkim,2020-07-31, M,4.45,265175.0,48.32,,Northeast,27.533,88.5122,15.918679,0,Low Impact,1,0,13.96273473378075
Sikkim,2020-08-31, M,12.49,244462.0,48.49,,Northeast,27.533,88.5122,15.96836,0,Low Impact,1,0,13.961450404396459
Sikkim,2020-09-30, M,5.7,231798.0,42.54,,Northeast,27.533,88.5122,15.514112,0,Low Impact,1,0,14.184115419450634
Sikkim,2020-10-31, M,0.88,242068.0,42.13,,Northeast,27.533,88.5122,15.521946,0,Low Impact,1,0,14.19677414145653
Tamil Nadu,2020-01-31, M,1.57,26881641.0,41.96,,South,11.1271,78.6569,8.507131,0,Low Impact,1,0,7.7848147501353
Tamil Nadu,2020-02-29, M,2.09,27570589.0,43.2,,South,11.1271,78.6569,7.7763333,0,Low Impact,1,0,7.573059223614592
Tamil Nadu,2020-03-31, M,6.4,26830768.0,43.91,,South,11.1271,78.6569,7.400543,0,Low Impact,1,0,7.725097207024675
Tamil Nadu,2020-04-30, M,49.83,9719167.0,29.63,,South,11.1271,78.6569,15.686805,2,High Impact,-1,1,12.374844017008973
Tamil Nadu,2020-05-31, M,33.16,11483256.0,26.23,,South,11.1271,78.6569,17.644686,2,High Impact,-1,1,12.075318241795857
Tamil Nadu,2020-06-30, M,12.2,19096847.0,33.16,,South,11.1271,78.6569,13.986096,0,Low Impact,1,0,9.985201097496041
Tamil Nadu,2020-07-31, M,6.81,24572827.0,40.13,,South,11.1271,78.6569,9.647103,0,Low Impact,1,0,8.408619106328018
Tamil Nadu,2020-08-31, M,2.65,27046415.0,42.22,,South,11.1271,78.6569,8.351325,0,Low Impact,1,0,7.735519413301814
Tamil Nadu,2020-09-30, M,5.0,23025845.0,36.77,,South,11.1271,78.6569,11.668976,0,Low Impact,1,0,8.905348517204493
Tamil Nadu,2020-10-31, M,2.16,23651626.0,36.62,,South,11.1271,78.6569,11.722682,0,Low Impact,1,0,8.760116484130606
Telangana,2020-01-31, M,5.49,17609295.0,59.25,,South,18.1124,79.0193,5.58415,1,Moderate Impact,1,0,9.380615614748368
Telangana,2020-02-29, M,8.29,16825970.0,58.24,,South,18.1124,79.0193,5.7269964,1,Moderate Impact,1,0,9.606619979732356
Telangana,2020-03-31, M,5.77,17341613.0,58.31,,South,18.1124,79.0193,5.491045,1,Moderate Impact,1,0,9.479803159206659
Telangana,2020-04-30, M,6.25,12172230.0,41.06,,South,18.1124,79.0193,9.909234,0,Low Impact,1,0,11.361950931335116
Telangana,2020-05-31, M,14.7,14977774.0,55.43,,South,18.1124,79.0193,6.229429,1,Moderate Impact,1,0,10.155620003006856
Telangana,2020-06-30, M,10.55,15108910.0,53.22,,South,18.1124,79.0193,5.7864237,1,Moderate Impact,1,0,10.205596470362657
Telangana,2020-07-31, M,5.36,15679417.0,52.1,,South,18.1124,79.0193,5.381368,1,Moderate Impact,1,0,10.10948412423355
Telangana,2020-08-31, M,5.79,18185429.0,60.59,,South,18.1124,79.0193,5.6329527,1,Moderate Impact,1,0,9.192349213426455
Telangana,2020-09-30, M,3.27,16961448.0,54.94,,South,18.1124,79.0193,5.12038,1,Moderate Impact,1,0,9.695782124561777
Telangana,2020-10-31, M,2.86,17578739.0,56.58,,South,18.1124,79.0193,5.0861216,1,Moderate Impact,1,0,9.486526856790727
Tripura,2020-01-31, M,32.67,1508130.0,69.69,,Northeast,23.9408,91.9882,19.50266,1,Moderate Impact,-1,1,12.874506840593895
Tripura,2020-02-29, M,28.4,1584686.0,68.74,,Northeast,23.9408,91.9882,19.15252,1,Moderate Impact,-1,1,12.891126716950083
Tripura,2020-03-31, M,29.95,1511217.0,66.89,,Northeast,23.9408,91.9882,18.653687,1,Moderate Impact,-1,1,12.977110809747717
Tripura,2020-04-30, M,41.23,971514.0,51.16,,Northeast,23.9408,91.9882,15.997064,2,High Impact,-1,1,13.68773338109613
Tripura,2020-05-31, M,21.51,1290986.0,50.81,,Northeast,23.9408,91.9882,15.719829,1,Moderate Impact,1,0,13.623681915284791
Tripura,2020-06-30, M,21.71,1494140.0,58.85,,Northeast,23.9408,91.9882,16.608757,1,Moderate Impact,1,0,13.277980730295008
Tripura,2020-07-31, M,18.24,1348849.0,50.78,,Northeast,23.9408,91.9882,15.676079,1,Moderate Impact,1,0,13.610848362727108
Tripura,2020-08-31, M,27.92,1318621.0,56.21,,Northeast,23.9408,91.9882,16.293861,1,Moderate Impact,-1,1,13.41771040283774
Tripura,2020-09-30, M,17.35,1368244.0,50.77,,Northeast,23.9408,91.9882,15.661424,1,Moderate Impact,1,0,13.606544652208655
Tripura,2020-10-31, M,11.57,1576529.0,54.58,,Northeast,23.9408,91.9882,15.914951,1,Moderate Impact,1,0,13.415736133156413
Uttar Pradesh,2020-01-31, M,7.58,59433759.0,39.63,,North,26.8467,80.9462,9.844437,0,Low Impact,1,0,0.028079761767429545
Uttar Pradesh,2020-02-29, M,8.98,58060531.0,39.23,,North,26.8467,80.9462,9.955783,0,Low Impact,1,0,0.3736935715162577
Uttar Pradesh,2020-03-31, M,10.11,56976338.0,38.89,,North,26.8467,80.9462,10.066556,0,Low Impact,1,0,0.6474559998022738
Uttar Pradesh,2020-04-30, M,21.54,50915056.0,39.73,,North,26.8467,80.9462,9.531285,2,High Impact,1,0,2.0767876546443915
Uttar Pradesh,2020-05-31, M,20.41,49801902.0,38.22,,North,26.8467,80.9462,10.337354,2,High Impact,1,0,2.4007121962530995
Uttar Pradesh,2020-06-30, M,9.47,55380649.0,37.29,,North,26.8467,80.9462,10.8573885,0,Low Impact,1,0,1.0909588970016113
Uttar Pradesh,2020-07-31, M,5.56,56201654.0,36.19,,North,26.8467,80.9462,11.479188,0,Low Impact,1,0,0.9337562294262458
Uttar Pradesh,2020-08-31, M,5.79,55831744.0,35.96,,North,26.8467,80.9462,11.607355,0,Low Impact,1,0,1.0313673912543084
Uttar Pradesh,2020-09-30, M,4.18,56106836.0,35.45,,North,26.8467,80.9462,11.907598,0,Low Impact,1,0,0.9839139188729824
Uttar Pradesh,2020-10-31, M,3.75,56539521.0,35.49,,North,26.8467,80.9462,11.887185,0,Low Impact,1,0,0.8781913471302083
Uttarakhand,2020-01-31, M,5.49,2711639.0,32.99,,North,30.0668,79.0193,15.336151,0,Low Impact,1,0,13.939140417952109
Uttarakhand,2020-02-29, M,4.99,3020931.0,36.48,,North,30.0668,79.0193,14.489365,0,Low Impact,1,0,13.735807594915462
Uttarakhand,2020-03-31, M,19.85,2539302.0,36.27,,North,30.0668,79.0193,14.750522,2,High Impact,1,0,13.859596857039698
Uttarakhand,2020-04-30, M,6.48,2720115.0,33.23,,North,30.0668,79.0193,15.260616,0,Low Impact,1,0,13.928239931816305
Uttarakhand,2020-05-31, M,8.01,2694072.0,33.38,,North,30.0668,79.0193,15.227216,0,Low Impact,1,0,13.928977949648049
Uttarakhand,2020-06-30, M,8.61,2656071.0,33.06,,North,30.0668,79.0193,15.336519,0,Low Impact,1,0,13.94994464351734
Uttarakhand,2020-07-31, M,12.38,2938552.0,38.07,,North,30.0668,79.0193,14.356203,0,Low Impact,1,0,13.696968310587174
Uttarakhand,2020-08-31, M,14.26,2717528.0,35.9,,North,30.0668,79.0193,14.702849,0,Low Impact,1,0,13.830313785177555
Uttarakhand,2020-09-30, M,22.26,2695230.0,39.18,,North,30.0668,79.0193,14.383386,2,High Impact,1,0,13.71462154341965
Uttarakhand,2020-10-31, M,9.23,2739309.0,34.03,,North,30.0668,79.0193,15.034948,0,Low Impact,1,0,13.894087630202991
West Bengal,2020-01-31, M,6.94,35820789.0,47.35,,East,22.9868,87.855,5.8791485,0,Low Impact,1,0,5.432174304644391
West Bengal,2020-02-29, M,4.92,36964178.0,47.74,,East,22.9868,87.855,5.79062,0,Low Impact,1,0,5.142304374149411
West Bengal,2020-03-31, M,6.92,35903917.0,47.27,,East,22.9868,87.855,5.909373,0,Low Impact,1,0,5.415099186833933
West Bengal,2020-04-30, M,17.41,26938836.0,39.9,,East,22.9868,87.855,9.7046175,0,Low Impact,1,0,7.847069231691374
West Bengal,2020-05-31, M,17.41,28356675.0,41.92,,East,22.9868,87.855,8.482793,0,Low Impact,1,0,7.430913322292042
West Bengal,2020-06-30, M,7.29,30726310.0,40.39,,East,22.9868,87.855,9.297051,0,Low Impact,1,0,6.916472708653359
West Bengal,2020-07-31, M,6.83,35372506.0,46.17,,East,22.9868,87.855,6.292737,0,Low Impact,1,0,5.583732164353123
West Bengal,2020-08-31, M,14.87,33298644.0,47.48,,East,22.9868,87.855,5.7510448,0,Low Impact,1,0,6.035032791426502
West Bengal,2020-09-30, M,9.35,35707239.0,47.73,,East,22.9868,87.855,5.7462683,0,Low Impact,1,0,5.445505981703294
West Bengal,2020-10-31, M,9.98,33962549.0,45.63,,East,22.9868,87.855,6.459099,0,Low Impact,1,0,5.943362425118394
